,oid,ent,sectionId,EP_1,EP_2
932,1,5,6485,6485,6485
933,1,6,6480,6480,6480
934,1,7,6483,6483,6483
935,1,8,6486,6486,6486
936,1,9,6481,6481,6481
937,1,1,6886,6886,6886
938,1,2,6882,6882,6882
939,1,3,6885,6885,6885
940,1,4,6888,6888,6888
941,1,5,6883,6883,6883
942,1,6,6886,6886,6886
943,1,7,6889,6889,6889
944,1,8,6884,6884,6884
945,1,9,6989,6989,6989
946,1,1,6985,6985,6985
947,1,2,6988,6988,6988
948,1,3,6991,6991,6991
949,1,4,6986,6986,6986
950,1,5,6989,6989,6989
951,1,6,6992,6992,6992
952,1,7,6987,6987,6987
953,1,8,6992,6992,6992
954,1,9,6988,6988,6988
955,1,1,6991,6994,6991
956,1,2,6994,6994,6994
957,1,3,6989,6989,6989
958,1,4,6992,6992,6992
959,1,5,6995,6995,6995
960,1,6,6990,6990,6990
961,1,7,6895,6895,6895
962,1,8,6891,6891,6891
963,1,9,6894,6894,6894
964,1,1,6897,6897,6897
965,1,2,6892,6892,6892
966,1,3,6895,6895,6895
967,1,4,6898,6898,6898
968,1,5,6893,6893,6893
969,1,6,6895,6895,6895
970,1,7,6891,6891,6891
971,1,8,6894,6894,6894
972,1,9,6897,6897,6897
973,1,1,6892,6892,6892
974,1,2,6895,6895,6895
975,1,3,6898,6898,6898
976,1,4,6893,6893,6893
977,1,5,5798,5798,5798
978,1,6,5794,5794,5794
979,1,7,5797,5797,5797
980,1,8,5800,5800,5800
981,1,9,5795,5795,5795
982,1,1,5798,5798,5798
983,1,2,5801,5801,5801
984,1,3,5796,5796,5796
985,1,4,5199,5199,5199
986,1,5,5195,5195,5195
987,1,6,5198,5198,5198
988,1,7,5201,5201,5201
989,1,8,5196,5196,5196
990,1,9,5199,5199,5199
991,1,1,5202,5202,5202
992,1,2,5197,5197,5197
993,1,3,4797,4797,4797
994,1,4,4793,4793,4793
995,1,5,4796,4796,4796
996,1,6,4799,4799,4799
997,1,7,4794,4794,4794
998,1,8,4797,4797,4797
999,1,9,4800,4800,4800
1000,1,1,4795,4795,4795
1001,1,2,4396,4396,4396
1002,1,3,4392,4392,4392
1003,1,4,4395,4395,4395
1004,1,5,4398,4398,4398
1005,1,6,4393,4393,4393
1006,1,7,4396,4396,4396
1007,1,8,4399,4399,4399
1008,1,9,4394,4394,4394
1009,1,1,3993,3993,3993
1010,1,2,3989,3989,3989
1011,1,3,3992,3992,3992
1012,1,4,3995,3995,3995
1013,1,5,3990,3990,3990
1014,1,6,3993,3993,3993
1015,1,7,3996,3996,3996
1016,1,8,3991,3991,3991
1017,1,9,3890,3890,3890
1018,1,1,3886,3886,3886
1019,1,2,3889,3889,3889
1020,1,3,3892,3892,3892
1021,1,4,3887,3887,3887
1022,1,5,3890,3890,3890
1023,1,6,3893,3893,3893
1024,1,7,3888,3888,3888
1025,1,8,3686,3686,3686
1026,1,9,3682,3682,3682
1027,1,1,3685,3685,3685
1028,1,2,3688,3688,3688
1029,1,3,3683,3683,3683
1030,1,4,3686,3686,3686
1031,1,5,3689,3689,3689
1032,1,6,3684,3684,3684
1033,1,7,3682,3682,3682
1034,1,8,3678,3678,3678
1035,1,9,3681,3681,3681
1036,1,1,3684,3684,3684
1037,1,2,3679,3679,3679
1038,1,3,3682,3682,3682
1039,1,4,3685,3685,3685
1040,1,5,3680,3680,3680
1041,1,6,3577,3577,3577
1042,1,7,3573,3573,3573
1043,1,8,3576,3576,3576
1044,1,9,3579,3579,3579
1045,1,1,3574,3574,3574
1046,1,2,3577,3577,3577
1047,1,3,3580,3580,3580
1048,1,4,3575,3575,3575
1049,1,5,3572,3572,3572
1050,1,6,3568,3568,3568
1051,1,7,3571,3571,3571
1052,1,8,3574,3574,3574
1053,1,9,3569,3569,3569
1054,1,1,3572,3572,3572
1055,1,2,3575,3575,3575
1056,1,3,3570,3570,3570
1057,1,4,3466,3466,3466
1058,1,5,3462,3462,3462
1059,1,6,3465,3465,3465
1060,1,7,3468,3468,3468
1061,1,8,3463,3463,3463
1062,1,9,3466,3466,3466
1063,1,1,3469,3469,3469
1064,1,2,3464,3464,3464
1065,1,3,3461,3461,3461
1066,1,4,3457,3457,3457
1067,1,5,3460,3460,3460
1068,1,6,3463,3463,3463
1069,1,7,3458,3458,3458
1070,1,8,3461,3461,3461
1071,1,9,3464,3464,3464
1072,1,1,3459,3459,3459
1073,1,2,3357,3357,3357
1074,1,3,3353,3353,3353
1075,1,4,3356,3356,3356
1076,1,5,3359,3359,3359
1077,1,6,3354,3354,3354
1078,1,7,3357,3357,3357
1079,1,8,3360,3360,3360
1080,1,9,3355,3355,3355
1081,1,1,3253,3253,3253
1082,1,2,3249,3249,3249
1083,1,3,3252,3252,3252
1084,1,4,3255,3255,3255
1085,1,5,3250,3250,3250
1086,1,6,3253,3253,3253
1087,1,7,3256,3256,3256
1088,1,8,3251,3251,3251
1089,1,9,3250,3250,3250
1090,1,1,3246,3246,3246
1091,1,2,3249,3249,3249
1092,1,3,3252,3252,3252
1093,1,4,3247,3247,3247
1094,1,5,3250,3250,3250
1095,1,6,3253,3253,3253
1096,1,7,3248,3248,3248
1097,1,8,3146,3146,3146
1098,1,9,3142,3142,3142
1099,1,1,3145,3145,3145
1100,1,2,3148,3148,3148
1101,1,3,3143,3143,3143
1102,1,4,3146,3146,3146
1103,1,5,3149,3149,3149
1104,1,6,3144,3144,3144
1105,1,7,3043,3043,3043
1106,1,8,3039,3039,3039
1107,1,9,3042,3042,3042
1108,1,1,3045,3045,3043
1109,1,2,3040,3040,3044
1110,1,3,3043,3043,3045
1111,1,4,3046,3046,3046
1112,1,5,3041,3041,3041
1113,1,6,2940,2940,2940
1114,1,7,2936,2936,2936
1115,1,8,2939,2939,2939
1116,1,9,2942,2942,2942
1117,1,1,2937,2937,2937
1118,1,2,2940,2940,2938
1119,1,3,2943,2943,2939
1120,1,4,2938,2938,2940
1121,1,5,2838,2838,2838
1122,1,6,2834,2834,2834
1123,1,7,2837,2837,2837
1124,1,8,2840,2840,2840
1125,1,9,2835,2835,2835
1126,1,1,2838,2838,2838
1127,1,2,2841,2841,2841
1128,1,3,2836,2836,2836
1129,1,4,2736,2736,2736
1130,1,5,2732,2732,2732
1131,1,6,2735,2735,2735
1132,1,7,2738,2738,2738
1133,1,8,2733,2733,2733
1134,1,9,2736,2736,2736
1135,1,1,2739,2739,2739
1136,1,2,2734,2734,2734
1137,1,3,2735,2735,2735
1138,1,4,2731,2731,2731
1139,1,5,2734,2734,2734
1140,1,6,2737,2737,2737
1141,1,7,2732,2732,2732
1142,1,8,2735,2735,2735
1143,1,9,2738,2738,2738
1144,1,1,2733,2733,2733
1145,1,2,2534,2534,2534
1146,1,3,2530,2530,2530
1147,1,4,2533,2533,2533
1148,1,5,2536,2536,2536
1149,1,6,2531,2531,2531
1150,1,7,2534,2534,2534
1151,1,8,2537,2537,2537
1152,1,9,2532,2532,2532
1153,1,1,2333,2333,2333
1154,1,2,2329,2329,2329
1155,1,3,2332,2332,2332
1156,1,4,2335,2335,2335
1157,1,5,2330,2330,2330
1158,1,6,2333,2333,2333
1159,1,7,2336,2336,2336
1160,1,8,2331,2331,2331
1161,1,9,2132,2132,2132
1162,1,1,2128,2128,2128
1163,1,2,2131,2131,2131
1164,1,3,2134,2134,2134
1165,1,4,2129,2129,2129
1166,1,5,2132,2132,2132
1167,1,6,2135,2135,2135
1168,1,7,2130,2130,2130
1169,1,8,1930,1930,1930
1170,1,9,1926,1926,1926
1171,1,1,1929,1929,2025
1172,1,2,1932,1825,1932
1173,1,3,1927,1927,1927
1174,1,4,1930,1930,1930
1175,1,5,1933,1933,1933
1176,1,6,1928,1928,1928
1177,1,7,1729,1729,1729
1178,1,8,1725,1725,1725
1179,1,9,1728,1728,1728
1180,1,1,1731,1731,1731
1181,1,2,1726,1726,1726
1182,1,3,1729,1729,1729
1183,1,4,1732,1732,1732
1184,1,5,1727,1727,1727
1185,1,6,1528,1528,1528
1186,1,7,1524,1524,1524
1187,1,8,1527,1527,1527
1188,1,9,1530,1530,1530
1189,1,1,1525,1525,1525
1190,1,2,1528,1528,1528
1191,1,3,1531,1531,1531
1192,1,4,1526,1526,1526
1193,1,5,1327,1327,1327
1194,1,6,1323,1323,1323
1195,1,7,1326,1326,1326
1196,1,8,1329,1329,1329
1197,1,9,1324,1324,1324
1198,1,1,1327,1327,1327
1199,1,2,1330,1330,1330
1200,1,3,1325,1325,1325
1201,1,4,1226,1226,1226
1202,1,5,1222,1222,1222
1203,1,6,1225,1225,1225
1204,1,7,1228,1228,1228
1205,1,8,1223,1223,1223
1206,1,9,1226,1226,1226
1207,1,1,1229,1229,1229
1208,1,2,1224,1224,1224
1209,1,3,1125,1125,1125
1210,1,4,1121,1121,1121
1211,1,5,1124,1124,1124
1212,1,6,1127,1127,1127
1213,1,7,1122,1122,1122
1214,1,8,1125,1125,1125
1215,1,9,1128,1128,1128
1216,1,1,1123,1123,1123
1217,1,2,1125,1125,1125
1218,1,3,1121,1121,1121
1219,1,4,1124,1124,1124
1220,1,5,1127,1127,1127
1221,1,6,1122,1122,1122
1222,1,7,1125,1125,1125
1223,1,8,1128,1128,1128
1224,1,9,1123,1123,1123
1225,1,1,1024,1024,1024
1226,1,2,1020,1020,1020
1227,1,3,1023,1023,1023
1228,1,4,1026,1026,1026
1229,1,5,1021,1021,1021
1230,1,6,1024,1024,1024
1231,1,7,1027,1027,1027
1232,1,8,1022,1022,1022
1233,1,9,1122,1122,1122
1234,1,1,1118,1118,1118
1235,1,2,1121,1121,1121
1236,1,3,1124,1124,1124
1237,1,4,1119,1119,1119
1238,1,5,1122,1122,1122
1239,1,6,1125,1125,1125
1240,1,7,1120,1120,1120
1241,1,8,1222,1222,1222
1242,1,9,1218,1218,1218
1243,1,1,1221,1221,1221
1244,1,2,1224,1224,1224
1245,1,3,1219,1219,1219
1246,1,4,1222,1222,1222
1247,1,5,1225,1225,1225
1248,1,6,1220,1220,1220
1249,1,7,1222,1222,1222
1250,1,8,1218,1218,1218
1251,1,9,1221,1221,1221
1252,1,1,1224,1224,1224
1253,1,2,1219,1219,1219
1254,1,3,1222,1222,1222
1255,1,4,1225,1225,1225
1256,1,5,1220,1220,1220
1257,1,6,1322,1322,1322
1258,1,7,1318,1318,1318
1259,1,8,1321,1321,1321
1260,1,9,1324,1324,1324
1261,1,1,1319,1319,1319
1262,1,2,1322,1322,1322
1263,1,3,1325,1325,1325
1264,1,4,1320,1320,1320
1265,1,5,1322,1322,1322
1266,1,6,1318,1318,1318
1267,1,7,1321,1321,1321
1268,1,8,1324,1324,1324
1269,1,9,1319,1319,1319
1270,1,1,1322,1322,1322
1271,1,2,1325,1325,1325
1272,1,3,1320,1320,1320
1273,1,4,1422,1422,1422
1274,1,5,1418,1418,1418
1275,1,6,1421,1421,1421
1276,1,7,1424,1424,1424
1277,1,8,1419,1419,1419
1278,1,9,1422,1422,1422
1279,1,1,1425,1425,1425
1280,1,2,1420,1420,1420
1281,1,3,1423,1423,1423
1282,1,4,1419,1419,1419
1283,1,5,1422,1422,1422
1284,1,6,1425,1425,1425
1285,1,7,1420,1420,1420
1286,1,8,1423,1423,1423
1287,1,9,1426,1426,1426
1288,1,1,1421,1421,1421
1289,1,2,1724,1724,1724
1290,1,3,1720,1720,1720
1291,1,4,1723,1723,1723
1292,1,5,1726,1726,1726
1293,1,6,1721,1721,1721
1294,1,7,1724,1724,1724
1295,1,8,1727,1727,1727
1296,1,9,1722,1722,1722
1297,1,1,2027,2027,2027
1298,1,2,2023,2023,2023
1299,1,3,2026,2026,2026
1300,1,4,2029,2029,2029
1301,1,5,2024,2024,2024
1302,1,6,2027,2027,2027
1303,1,7,2030,2030,2030
1304,1,8,2025,2025,2025
1305,1,9,2333,2333,2333
1306,1,1,2329,2329,2329
1307,1,2,2332,2332,2332
1308,1,3,2335,2335,2335
1309,1,4,2330,2330,2330
1310,1,5,2333,2333,2333
1311,1,6,2336,2336,2336
1312,1,7,2331,2331,2331
1313,1,8,2841,2841,2841
1314,1,9,2837,2837,2837
1315,1,1,2840,2840,2840
1316,1,2,2843,2843,2843
1317,1,3,2838,2838,2838
1318,1,4,2841,2841,2841
1319,1,5,2844,2844,2844
1320,1,6,2839,2839,2839
1321,1,7,3251,3251,3251
1322,1,8,3247,3247,3247
1323,1,9,3250,3250,3250
1324,1,1,3253,3253,3253
1325,1,2,3248,3248,3248
1326,1,3,3251,3251,3251
1327,1,4,3254,3254,3254
1328,1,5,3249,3249,3249
1329,1,6,3463,3463,3463
1330,1,7,3459,3459,3459
1331,1,8,3462,3462,3462
1332,1,9,3465,3465,3465
1333,1,1,3460,3460,3460
1334,1,2,3463,3463,3463
1335,1,3,3466,3466,3466
1336,1,4,3461,3461,3461
1337,1,5,3475,3475,3475
1338,1,6,3471,3471,3471
1339,1,7,3474,3474,3474
1340,1,8,3477,3477,3477
1341,1,9,3472,3472,3472
1342,1,1,3475,3475,3475
1343,1,2,3478,3478,3478
1344,1,3,3473,3473,3473
1345,1,4,3473,3473,3473
1346,1,5,3473,3473,3473
1347,1,6,3473,3473,3473
1348,1,7,3473,3473,3473
1349,1,8,3473,3473,3473
1350,1,9,3473,3473,3473
